,sentence_no,Word,Tag
111253,4533,being,O
111254,4533,treated,O
111255,4533,at,O
111256,4533,the,O
111257,4533,scene,O
111258,4534,Garrity,PER
111259,4534,said,O
111260,4534,a,O
111261,4534,train,O
111262,4534,conductor,O
111263,4534,was,O
111264,4534,also,O
111265,4534,injured,O
111266,4535,The,O
111267,4535,trains,O
111268,4535,engine,O
111269,4535,and,O
111270,4535,its,O
111271,4535,six,O
111272,4535,cars,O
111273,4535,derailed,O
111274,4535,but,O
111275,4535,were,O
111276,4535,still,O
111277,4535,standing,O
111278,4535,state,O
111279,4535,police,O
111280,4535,said,O
111281,4536,The,O
111282,4536,exact,O
111283,4536,number,O
111284,4536,of,O
111285,4536,passangers,O
111286,4536,on,O
111287,4536,the,O
111288,4536,train,O
111289,4536,was,O
111290,4536,not,O
111291,4536,known,O
111292,4537,We,O
111293,4537,had,O
111294,4537,70,O
111295,4537,reservations,O
111296,4537,for,O
111297,4537,the,O
111298,4537,train,O
111299,4537,but,O
111300,4537,that,O
111301,4537,doesnt,O
111302,4537,mean,O
111303,4537,there,O
111304,4537,were,O
111305,4537,70,O
111306,4537,passengers,O
111307,4537,aboard,O
111308,4537,Garrity,PER
111309,4537,said,O
111310,4538,Uninjured,O
111311,4538,passengers,O
111312,4538,were,O
111313,4538,to,O
111314,4538,be,O
111315,4538,taken,O
111316,4538,by,O
111317,4538,bus,O
111318,4538,to,O
111319,4538,Springfield,LOC
111320,4538,Massachusetts,LOC
111321,4538,where,O
111322,4538,they,O
111323,4538,will,O
111324,4538,be,O
111325,4538,put,O
111326,4538,aboard,O
111327,4538,another,O
111328,4538,train,O
111329,4538,to,O
111330,4538,continue,O
111331,4538,their,O
111332,4538,journey,O
111333,4538,to,O
111334,4538,New,LOC
111335,4538,York,LOC
111336,4538,City,LOC
111337,4538,and,O
111338,4538,Washington,LOC
111339,4538,Garrity,PER
111340,4538,said,O
111341,4539,She,O
111342,4539,said,O
111343,4539,the,O
111344,4539,train,O
111345,4539,was,O
111346,4539,travelling,O
111347,4539,at,O
111348,4539,54,O
111349,4539,mph,O
111350,4539,when,O
111351,4539,it,O
111352,4539,crashed,O
111353,4539,into,O
111354,4539,the,O
111355,4539,truck,O
111356,4539,which,O
111357,4539,was,O
111358,4539,crossing,O
111359,4539,the,O
111360,4539,tracks,O
111361,4539,onto,O
111362,4539,a,O
111363,4539,dirt,O
111364,4539,road,O
111365,4539,in,O
111366,4539,the,O
111367,4539,rural,O
111368,4539,area,O
111369,4539,bordering,O
111370,4539,the,O
111371,4539,Northfield,LOC
111372,4539,Mountains,LOC
111373,4540,DOCSTART,O
111374,4540,Paralympics,O
111375,4540,an,O
111376,4540,example,O
111377,4540,for,O
111378,4540,gloomy,O
111379,4540,FranceJuppe,O
111380,4541,PARIS,LOC
111381,4541,19960827,O
111382,4541,Prime,O
111383,4541,Minister,O
111384,4541,Alain,PER
111385,4541,Juppe,PER
111386,4541,on,O
111387,4541,Tuesday,O
111388,4541,hailed,O
111389,4541,handicapped,O
111390,4541,athletes,O
111391,4541,who,O
111392,4541,took,O
111393,4541,part,O
111394,4541,in,O
111395,4541,Atlantas,LOC
111396,4541,Paralympic,O
111397,4541,Games,O
111398,4541,as,O
111399,4541,an,O
111400,4541,example,O
111401,4541,for,O
111402,4541,gloomstricken,O
111403,4541,France,LOC
111404,4542,What,O
111405,4542,we,O
111406,4542,hear,O
111407,4542,every,O
111408,4542,morning,O
111409,4542,is,O
111410,4542,gloom,O
111411,4542,resignation,O
111412,4542,and,O
111413,4542,scepticism,O
111414,4542,You,O
111415,4542,are,O
111416,4542,the,O
111417,4542,opposite,O
111418,4542,Juppe,PER
111419,4542,told,O
111420,4542,a,O
111421,4542,successful,O
111422,4542,French,O
111423,4542,team,O
111424,4542,at,O
111425,4542,Paris,LOC
111426,4542,airport,O
111427,4542,as,O
111428,4542,he,O
111429,4542,welcomed,O
111430,4542,them,O
111431,4542,back,O
111432,4542,from,O
111433,4542,the,O
111434,4542,games,O
111435,4542,which,O
111436,4542,followed,O
111437,4542,the,O
111438,4542,JulyAugust,O
111439,4542,Olympics,O
111440,4543,If,O
111441,4543,you,O
111442,4543,had,O
111443,4543,been,O
111444,4543,struck,O
111445,4543,by,O
111446,4543,the,O
111447,4543,disease,O
111448,4543,of,O
111449,4543,scepticism,O
111450,4543,gloom,O
111451,4543,and,O
111452,4543,resignation,O
111453,4543,you,O
111454,4543,would,O
111455,4543,not,O
111456,4543,be,O
111457,4543,here,O
111458,4544,You,O
111459,4544,are,O
111460,4544,a,O
111461,4544,true,O
111462,4544,example,O
111463,4544,for,O
111464,4544,the,O
111465,4544,nation,O
111466,4544,he,O
111467,4544,said,O
111468,4545,The,O
111469,4545,French,O
111470,4545,team,O
111471,4545,won,O
111472,4545,95,O
111473,4545,medals,O
111474,4545,in,O
111475,4545,Atlanta,LOC
111476,4545,35,O
111477,4545,of,O
111478,4545,them,O
111479,4545,gold,O
111480,4546,Opinion,O
111481,4546,polls,O
111482,4546,consistently,O
111483,4546,show,O
111484,4546,French,O
111485,4546,voters,O
111486,4546,pessimistic,O
111487,4546,and,O
111488,4546,fed,O
111489,4546,up,O
111490,4546,as,O
111491,4546,the,O
111492,4546,economy,O
111493,4546,stagnates,O
111494,4546,and,O
111495,4546,unemployement,O
111496,4546,lingers,O
111497,4546,at,O
111498,4546,nearrecord,O
111499,4546,levels,O
111500,4547,DOCSTART,O
111501,4547,French,O
111502,4547,shares,O
111503,4547,end,O
111504,4547,fractionally,O
111505,4547,weaker,O
111506,4548,PARIS,LOC
111507,4548,19960827,O
111508,4548,French,O
111509,4548,shares,O
111510,4548,ended,O
111511,4548,fractionally,O
111512,4548,weaker,O
111513,4548,as,O
111514,4548,unease,O
111515,4548,about,O
111516,4548,union,O
111517,4548,unrest,O
111518,4548,slated,O
111519,4548,for,O
111520,4548,the,O
111521,4548,autumn,O
111522,4548,and,O
111523,4548,a,O
111524,4548,weaker,O
111525,4548,franc,O
111526,4548,got,O
111527,4548,the,O
111528,4548,better,O
111529,4548,of,O
111530,4548,a,O
111531,4548,slight,O
111532,4548,rise,O
111533,4548,on,O
111534,4548,Wall,LOC
111535,4548,Street,LOC
111536,4549,The,O
111537,4549,bluechip,O
111538,4549,CAC40,O
111539,4549,index,O
111540,4549,ended,O
111541,4549,243,O
111542,4549,points,O
111543,4549,or,O
111544,4549,012,O
111545,4549,percent,O
111546,4549,lower,O
111547,4549,at,O
111548,4549,201799,O
111549,4549,points,O
111550,4549,after,O
111551,4549,a,O
111552,4549,brief,O
111553,4549,foray,O
111554,4549,into,O
111555,4549,positive,O
111556,4549,territory,O
111557,4549,when,O
111558,4549,the,O
111559,4549,New,LOC
111560,4549,York,LOC
111561,4549,stock,O
111562,4549,market,O
111563,4549,opened,O
111564,4549,higher,O
111565,4550,The,O
111566,4550,broader,O
111567,4550,SBF120,O
111568,4550,index,O
111569,4550,closed,O
111570,4550,119,O
111571,4550,points,O
111572,4550,or,O
111573,4550,008,O
111574,4550,percent,O
111575,4550,lower,O
111576,4550,at,O
111577,4550,142190,O
111578,4550,points,O
111579,4551,Market,O
111580,4551,turnover,O
111581,4551,was,O
111582,4551,38,O
111583,4551,billion,O
111584,4551,francs,O
111585,4551,about,O
111586,4551,average,O
111587,4551,for,O
111588,4551,the,O
111589,4551,quiet,O
111590,4551,August,O
111591,4551,period,O
111592,4551,including,O
111593,4551,26,O
111594,4551,billion,O
111595,4551,on,O
111596,4551,the,O
111597,4551,most,O
111598,4551,actively,O
111599,4551,traded,O
111600,4551,CAC40,O
111601,4551,shares,O
111602,4552,The,O
111603,4552,Socialist,O
111604,4552,CFDT,ORG
111605,4552,union,O
111606,4552,warned,O
111607,4552,of,O
111608,4552,tension,O
111609,4552,and,O
111610,4552,conflict,O
111611,4552,when,O
111612,4552,France,LOC
111613,4552,returns,O
111614,4552,to,O
111615,4552,work,O
111616,4552,after,O
111617,4552,the,O
111618,4552,summer,O
111619,4552,break,O
111620,4552,and,O
111621,4552,called,O
111622,4552,for,O
111623,4552,a,O
111624,4552,drive,O
111625,4552,to,O
111626,4552,create,O
111627,4552,up,O
111628,4552,to,O
111629,4552,500000,O
111630,4552,jobs,O
111631,4552,in,O
111632,4552,nine,O
111633,4552,months,O
111634,4553,A,O
111635,4553,teachers,O
111636,4553,union,O
111637,4553,the,O
111638,4553,Federation,ORG
111639,4553,Syndicale,ORG
111640,4553,Unitaire,ORG
111641,4553,FSU,ORG
111642,4553,called,O
111643,4553,for,O
111644,4553,members,O
111645,4553,to,O
111646,4553,protest,O
111647,4553,against,O
111648,4553,job,O
111649,4553,cuts,O
111650,4553,expected,O
111651,4553,in,O
111652,4553,the,O
111653,4553,governments,O
111654,4553,austerity,O
111655,4553,budget,O
111656,4553,due,O
111657,4553,to,O
111658,4553,be,O
111659,4553,unveiled,O
111660,4553,in,O
111661,4553,September,O
111662,4554,Anxieties,O
111663,4554,over,O
111664,4554,the,O
111665,4554,budget,O
111666,4554,niggled,O
111667,4554,the,O
111668,4554,currency,O
111669,4554,markets,O
111670,4554,where,O
111671,4554,the,O
111672,4554,franc,O
111673,4554,lost,O
111674,4554,around,O
111675,4554,half,O
111676,4554,a,O
111677,4554,centime,O
111678,4554,from,O
111679,4554,Mondays,O
111680,4554,late,O
111681,4554,European,O
111682,4554,levels,O
111683,4554,to,O
111684,4554,34211,O
111685,4554,per,O
111686,4554,mark,O
111687,4555,Index,O
111688,4555,heavyweights,O
111689,4555,Elf,ORG
111690,4555,and,O
111691,4555,Rhone,ORG
111692,4555,Poulenc,ORG
111693,4555,both,O
111694,4555,ended,O
111695,4555,slightly,O
111696,4555,weaker,O
111697,4555,while,O
111698,4555,active,O
111699,4555,Eurotunnel,LOC
111700,4555,was,O
111701,4555,unchanged,O
111702,4555,on,O
111703,4555,nearly,O
111704,4555,a,O
111705,4555,million,O
111706,4555,shares,O
111707,4555,traded,O
111708,4556,People,O
111709,4556,are,O
111710,4556,morose,O
111711,4556,and,O
111712,4556,its,O
111713,4556,not,O
111714,4556,the,O
111715,4556,postholiday,O
111716,4556,period,O
111717,4556,or,O
111718,4556,the,O
111719,4556,budget,O
111720,4556,or,O
111721,4556,company,O
111722,4556,results,O
111723,4556,that,O
111724,4556,are,O
111725,4556,going,O
111726,4556,to,O
111727,4556,lift,O
111728,4556,anyones,O
111729,4556,spirits,O
111730,4556,a,O
111731,4556,broker,O
111732,4556,said,O
111733,4557,UIC,ORG
111734,4557,part,O
111735,4557,of,O
111736,4557,insurer,O
111737,4557,GAN,ORG
111738,4557,slid,O
111739,4557,1219,O
111740,4557,percent,O
111741,4557,to,O
111742,4557,551,O
111743,4557,francs,O
111744,4557,after,O
111745,4557,reporting,O
111746,4557,a,O
111747,4557,net,O
111748,4557,attributable,O
111749,4557,firsthalf,O
111750,4557,loss,O
111751,4557,of,O
111752,4557,758,O
111753,4557,million,O
111754,4557,francs,O
111755,4557,after,O
111756,4557,the,O
111757,4557,close,O
111758,4557,on,O
111759,4557,Monday,O
111760,4558,Markets,O
111761,4558,were,O
111762,4558,disappointed,O
111763,4558,by,O
111764,4558,a,O
111765,4558,recapitalisation,O
111766,4558,of,O
111767,4558,800,O
111768,4558,million,O
111769,4558,francs,O
111770,4558,which,O
111771,4558,commentators,O
111772,4558,said,O
111773,4558,was,O
111774,4558,larger,O
111775,4558,than,O
111776,4558,expected,O
111777,4559,Supermarkets,O
111778,4559,group,O
111779,4559,Carrefour,ORG
111780,4559,gained,O
111781,4559,219,O
111782,4559,percent,O
111783,4559,to,O
111784,4559,2616,O
111785,4559,francs,O
111786,4559,after,O
111787,4559,brokers,O
111788,4559,Cheuvreux,ORG
111789,4559,de,ORG
111790,4559,Virieu,ORG
111791,4559,confirmed,O
111792,4559,the,O
111793,4559,stock,O
111794,4559,on,O
111795,4559,their,O
111796,4559,buy,O
111797,4559,list,O
111798,4559,a,O
111799,4559,fund,O
111800,4559,manager,O
111801,4559,said,O
111802,4560,Reinsurance,O
111803,4560,group,O
111804,4560,Scor,ORG
111805,4560,gained,O
111806,4560,21,O
111807,4560,percent,O
111808,4560,to,O
111809,4560,202,O
111810,4560,francs,O
111811,4560,on,O
111812,4560,news,O
111813,4560,that,O
111814,4560,British,O
111815,4560,insurer,O
111816,4560,Prudential,ORG
111817,4560,had,O
111818,4560,sold,O
111819,4560,its,O
111820,4560,Mercantile,ORG
111821,4560,General,ORG
111822,4560,reinsurance,O
111823,4560,business,O
111824,4560,to,O
111825,4560,Swiss,O
111826,4560,Re,ORG
111827,4561,Conglomerate,O
111828,4561,Bollore,ORG
111829,4561,lost,O
111830,4561,24,O
111831,4561,percent,O
111832,4561,to,O
111833,4561,521,O
111834,4561,francs,O
111835,4561,after,O
111836,4561,a,O
111837,4561,morning,O
111838,4561,trading,O
111839,4561,suspension,O
111840,4561,during,O
111841,4561,which,O
111842,4561,it,O
111843,4561,said,O
111844,4561,it,O
111845,4561,had,O
111846,4561,approved,O
111847,4561,plans,O
111848,4561,to,O
111849,4561,buy,O
111850,4561,out,O
111851,4561,its,O
111852,4561,7383,O
111853,4561,percent,O
111854,4561,owned,O
111855,4561,transport,O
111856,4561,unit,O
111857,4561,Scac,ORG
111858,4561,Delmas,ORG
111859,4561,Vileujeux,ORG
111860,4561,SDV,ORG
111861,4561,and,O
111862,4561,invited,O
111863,4561,shareholders,O
111864,4561,to,O
111865,4561,tender,O
111866,4561,their,O
111867,4561,shares,O
111868,4562,Alcatel,ORG
111869,4562,Alsthom,ORG
111870,4562,fell,O
111871,4562,17,O
111872,4562,percent,O
111873,4562,to,O
111874,4562,3950,O
111875,4563,Opthalmic,O
111876,4563,products,O
111877,4563,manufacturer,O
111878,4563,Essilor,ORG
111879,4563,gained,O
111880,4563,26,O
111881,4563,percent,O
111882,4563,to,O
111883,4563,1328,O
111884,4563,francs,O
111885,4563,after,O
111886,4563,Oakley,ORG
111887,4563,Inc,ORG
111888,4563,of,O
111889,4563,the,O
111890,4563,United,LOC
111891,4563,States,LOC
111892,4563,said,O
111893,4563,it,O
111894,4563,had,O
111895,4563,been,O
111896,4563,granted,O
111897,4563,an,O
111898,4563,option,O
111899,4563,to,O
111900,4563,buy,O
111901,4563,the,O
111902,4563,nonprescription,O
111903,4563,lens,O
111904,4563,production,O
111905,4563,unit,O
111906,4563,of,O
111907,4563,Gentext,ORG
111908,4563,Optics,ORG
111909,4563,Inc,ORG
111910,4563,an,O
111911,4563,Essilor,ORG
111912,4563,International,ORG
111913,4563,subsidiary,O
111914,4564,Paris,LOC
111915,4564,newsroom,O
111916,4564,331,O
111917,4564,4221,O
111918,4564,5452,O
111919,4564,DOCSTART,O
111920,4564,PRESS,O
111921,4564,DIGEST,O
111922,4564,Sri,O
111923,4564,Lankan,O
111924,4564,Newspapers,O
111925,4564,August,O
111926,4564,27,O
111927,4565,Following,O
111928,4565,are,O
111929,4565,some,O
111930,4565,of,O
111931,4565,the,O
111932,4565,main,O
111933,4565,stories,O
111934,4565,in,O
111935,4565,Tuesdays,O
111936,4565,Sri,O
111937,4565,Lankan,O
111938,4565,newspapers,O
111939,4565,VEERAKESARI,ORG
111940,4565,Bomb,O
111941,4565,blast,O
111942,4565,in,O
111943,4565,TELO,ORG
111944,4565,office,O
111945,4565,in,O
111946,4565,Trincomalee,LOC
111947,4565,kills,O
111948,4565,one,O
111949,4565,wounds,O
111950,4565,six,O
111951,4566,One,O
111952,4566,officer,O
111953,4566,and,O
111954,4566,a,O
111955,4566,soldier,O
111956,4566,killed,O
111957,4566,in,O
111958,4566,accidental,O
111959,4566,clash,O
111960,4566,between,O
111961,4566,two,O
111962,4566,groups,O
111963,4566,of,O
111964,4566,soldiers,O
111965,4566,near,O
111966,4566,Chavakachcheri,LOC
111967,4566,in,O
111968,4566,Jaffna,LOC
111969,4567,Army,O
111970,4567,sentries,O
111971,4567,thought,O
111972,4567,a,O
111973,4567,group,O
111974,4567,of,O
111975,4567,soldiers,O
111976,4567,approaching,O
111977,4567,them,O
111978,4567,were,O
111979,4567,Tamil,O
111980,4567,rebels,O
111981,4567,and,O
111982,4567,opened,O
111983,4567,fire,O
111984,4568,THINAKARAN,ORG
111985,4568,TULF,O
111986,4568,leader,O
111987,4568,M,PER
111988,4568,Sivasiththamparam,PER
111989,4568,says,O
111990,4568,it,O
111991,4568,is,O
111992,4568,meaningless,O
111993,4568,to,O
111994,4568,talk,O
111995,4568,to,O
111996,4568,UNP,ORG
111997,4568,about,O
111998,4568,peace,O
111999,4568,package,O
112000,4568,and,O
112001,4568,that,O
112002,4568,the,O
112003,4568,government,O
112004,4568,should,O
112005,4568,submit,O
112006,4568,peace,O
112007,4568,plan,O
112008,4568,to,O
112009,4568,parliament,O
112010,4568,very,O
112011,4568,soon,O
112012,4569,DAILY,ORG
112013,4569,NEWS,ORG
112014,4569,Bread,O
112015,4569,and,O
112016,4569,flour,O
112017,4569,prices,O
112018,4569,have,O
112019,4569,been,O
112020,4569,raised,O
112021,4569,with,O
112022,4569,immediate,O
112023,4569,effect,O
112024,4569,but,O
112025,4569,government,O
112026,4569,will,O
112027,4569,provide,O
112028,4569,relief,O
112029,4569,to,O
112030,4569,underpriviledged,O
112031,4569,sections,O
112032,4569,of,O
112033,4569,society,O
112034,4570,THE,ORG
112035,4570,ISLAND,ORG
112036,4570,Excise,O
112037,4570,Commissioner,O
112038,4570,WNF,PER
112039,4570,Chandraratne,PER
112040,4570,denies,O
112041,4570,allegations,O
112042,4570,that,O
112043,4570,new,O
112044,4570,guidelines,O
112045,4570,in,O
112046,4570,issue,O
112047,4570,of,O
112048,4570,liquor,O
112049,4570,licences,O
112050,4570,are,O
112051,4570,aimed,O
112052,4570,at,O
112053,4570,forcing,O
112054,4570,large,O
112055,4570,number,O
112056,4570,of,O
112057,4570,liquor,O
112058,4570,licence,O
112059,4570,holders,O
112060,4570,out,O
112061,4570,of,O
112062,4570,business,O
112063,4570,for,O
112064,4570,political,O
112065,4570,reasons,O
112066,4571,LANKADEEPA,ORG
112067,4571,Tamil,ORG
112068,4571,Tiger,ORG
112069,4571,rebels,O
112070,4571,have,O
112071,4571,sent,O
112072,4571,12,O
112073,4571,female,O
112074,4571,suicide,O
112075,4571,bombers,O
112076,4571,to,O
112077,4571,stage,O
112078,4571,simultaneous,O
112079,4571,attacks,O
112080,4571,on,O
112081,4571,President,O
112082,4571,Chandrika,PER
112083,4571,Kumaratungas,PER
112084,4571,motorcade,O
112085,4571,in,O
112086,4571,Colombo,LOC
112087,4572,DIVAINA,ORG
112088,4572,Cultural,O
112089,4572,Ministry,O
112090,4572,planning,O
112091,4572,to,O
112092,4572,spend,O
112093,4572,large,O
112094,4572,sum,O
112095,4572,of,O
112096,4572,money,O
112097,4572,to,O
112098,4572,buy,O
112099,4572,silver,O
112100,4572,crown,O
112101,4572,believed,O
112102,4572,to,O
112103,4572,have,O
112104,4572,been,O
112105,4572,worn,O
112106,4572,by,O
112107,4572,ancient,O
112108,4572,king,O
112109,4572,and,O
112110,4572,now,O
112111,4572,in,O
112112,4572,Australia,LOC
112113,4573,DINAMINA,ORG
112114,4573,Government,O
112115,4573,closes,O
112116,4573,Ruhunu,ORG
112117,4573,University,ORG
112118,4573,indefinitely,O
112119,4573,after,O
112120,4573,big,O
112121,4573,clash,O
112122,4573,between,O
112123,4573,two,O
112124,4573,groups,O
112125,4573,of,O
112126,4573,students,O
112127,4573,in,O
112128,4573,which,O
112129,4573,eight,O
112130,4573,were,O
112131,4573,wounded,O
112132,4573,and,O
112133,4573,hospitalised,O
112134,4574,Colombo,LOC
112135,4574,newsroom,O
112136,4574,tel,O
112137,4574,941434319,O
112138,4574,DOCSTART,O
112139,4574,Mother,PER
112140,4574,Teresa,PER
112141,4574,turns,O
112142,4574,86,O
112143,4574,but,O
112144,4574,still,O
112145,4574,in,O
112146,4574,danger,O
112147,4575,Rupam,PER
112148,4575,Banerjee,PER
112149,4575,CALCUTTA,LOC
112150,4575,19960827,O
112151,4575,Mother,PER
112152,4575,Teresa,PER
112153,4575,spent,O
112154,4575,her,O
112155,4575,86th,O
112156,4575,birthday,O
112157,4575,in,O
112158,4575,a,O
112159,4575,Calcutta,LOC
112160,4575,hospital,O
112161,4575,bed,O
112162,4575,on,O
112163,4575,Tuesday,O
112164,4575,as,O
112165,4575,tributes,O
112166,4575,to,O
112167,4575,the,O
112168,4575,legendary,O
112169,4575,missionary,O
112170,4575,poured,O
112171,4575,in,O
112172,4575,from,O
112173,4575,around,O
112174,4575,the,O
112175,4575,world,O
112176,4576,Doctors,O
112177,4576,said,O
112178,4576,that,O
112179,4576,later,O
112180,4576,in,O
112181,4576,the,O
112182,4576,day,O
112183,4576,they,O
112184,4576,would,O
112185,4576,try,O
112186,4576,to,O
112187,4576,wean,O
112188,4576,the,O
112189,4576,Nobel,O
112190,4576,Peace,O
112191,4576,Prize,O
112192,4576,laureate,O
112193,4576,from,O
112194,4576,the,O
112195,4576,respirator,O
112196,4576,that,O
112197,4576,has,O
112198,4576,aided,O
112199,4576,her,O
112200,4576,breathing,O
112201,4576,for,O
112202,4576,the,O
112203,4576,past,O
112204,4576,six,O
112205,4576,days,O
112206,4577,Her,O
112207,4577,condition,O
112208,4577,seems,O
112209,4577,to,O
112210,4577,be,O
112211,4577,better,O
112212,4577,but,O
112213,4577,the,O
112214,4577,danger,O
112215,4577,remains,O
112216,4577,as,O
112217,4577,long,O
112218,4577,as,O
112219,4577,she,O
112220,4577,is,O
112221,4577,on,O
112222,4577,respirator,O
112223,4577,an,O
112224,4577,official,O
112225,4577,at,O
112226,4577,Woodlands,LOC
112227,4577,Nursing,LOC
112228,4577,Home,LOC
112229,4577,said,O
112230,4578,She,O
112231,4578,is,O
112232,4578,conscious,O
112233,4578,but,O
112234,4578,her,O
